location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,vw,1,3148,1119,2010-09-30,-0.0180426984947391
usa,be_me,monthly,vw,1,3111,1099,2010-10-31,-0.0218532087374023
usa,be_me,monthly,vw,1,3105,1086,2010-11-30,-0.00606440368378032
usa,be_me,monthly,vw,1,3110,1083,2010-12-31,0.0473878328400512
usa,be_me,monthly,vw,1,3107,1078,2011-01-31,0.0134280481450875
usa,be_me,monthly,vw,1,3138,1100,2011-02-28,0.0050415734103717
usa,be_me,monthly,vw,1,3132,1101,2011-03-31,-0.01267424051697
usa,be_me,monthly,vw,1,3121,1087,2011-04-30,-0.0137105678675275
usa,be_me,monthly,vw,1,3130,1087,2011-05-31,-0.0122507005159868
usa,be_me,monthly,vw,1,3122,1063,2011-06-30,-0.0148888202449454
usa,be_me,monthly,vw,1,3093,1063,2011-07-31,-0.031766100506881
usa,be_me,monthly,vw,1,3111,1097,2011-08-31,-0.0278325895434176
usa,be_me,monthly,vw,1,3120,1076,2011-09-30,-0.0369359649179178
usa,be_me,monthly,vw,1,3082,1069,2011-10-31,0.0450555601308353
usa,be_me,monthly,vw,1,3087,1046,2011-11-30,-0.0212251935584909
usa,be_me,monthly,vw,1,3119,1045,2011-12-31,0.0120859718377258
usa,be_me,monthly,vw,1,3095,1046,2012-01-31,0.00835423189693489
usa,be_me,monthly,vw,1,3089,1059,2012-02-29,0.0037563103275682
usa,be_me,monthly,vw,1,3096,1049,2012-03-31,-0.0121657272528416
usa,be_me,monthly,vw,1,3081,1055,2012-04-30,-0.016419596920513
usa,be_me,monthly,vw,1,3068,1047,2012-05-31,-0.0221318285121548
usa,be_me,monthly,vw,1,3073,1051,2012-06-30,0.0108868284850213
usa,be_me,monthly,vw,1,3047,1046,2012-07-31,-0.00869449554481931
usa,be_me,monthly,vw,1,3051,1052,2012-08-31,0.0109922553522885
usa,be_me,monthly,vw,1,3067,1050,2012-09-30,0.0168609202427032
usa,be_me,monthly,vw,1,3033,1059,2012-10-31,0.0399398232789366
usa,be_me,monthly,vw,1,3044,1059,2012-11-30,-0.021855416368532
usa,be_me,monthly,vw,1,3044,1056,2012-12-31,0.0379638345532072
usa,be_me,monthly,vw,1,3030,1043,2013-01-31,0.0205563010611202
usa,be_me,monthly,vw,1,3011,1046,2013-02-28,-0.00376837902481471
usa,be_me,monthly,vw,1,3002,1039,2013-03-31,-0.00235600088149656
usa,be_me,monthly,vw,1,2992,1030,2013-04-30,-0.00200309558692785
usa,be_me,monthly,vw,1,2984,1026,2013-05-31,0.0137195068586647
usa,be_me,monthly,vw,1,2975,1034,2013-06-30,-0.0024970679956365
usa,be_me,monthly,vw,1,2950,1024,2013-07-31,0.00684116133632051
usa,be_me,monthly,vw,1,2971,1049,2013-08-31,-0.0092860431049912
usa,be_me,monthly,vw,1,2962,1061,2013-09-30,-0.021972411944968
usa,be_me,monthly,vw,1,2964,1073,2013-10-31,0.0028096175775378
usa,be_me,monthly,vw,1,2976,1079,2013-11-30,-0.0017427829154193
usa,be_me,monthly,vw,1,2959,1087,2013-12-31,-0.00553182573150235
usa,be_me,monthly,vw,1,2967,1081,2014-01-31,-0.0104124094576691
usa,be_me,monthly,vw,1,2946,1089,2014-02-28,-0.0173913547926204
usa,be_me,monthly,vw,1,2932,1093,2014-03-31,0.0527127444187871
usa,be_me,monthly,vw,1,2954,1116,2014-04-30,0.0178295741674165
usa,be_me,monthly,vw,1,2967,1118,2014-05-31,-0.0130464043035465
usa,be_me,monthly,vw,1,2974,1120,2014-06-30,0.00915859998473843
usa,be_me,monthly,vw,1,2979,1117,2014-07-31,-0.00344778265511774
usa,be_me,monthly,vw,1,2974,1130,2014-08-31,-0.012945040387638
usa,be_me,monthly,vw,1,2965,1107,2014-09-30,-0.0203326247576246
usa,be_me,monthly,vw,1,2972,1110,2014-10-31,-0.0145469649816686
usa,be_me,monthly,vw,1,2997,1103,2014-11-30,-0.0421334013487189
usa,be_me,monthly,vw,1,3009,1091,2014-12-31,0.0175796293118398
usa,be_me,monthly,vw,1,2988,1087,2015-01-31,-0.0434986459573101
usa,be_me,monthly,vw,1,2999,1098,2015-02-28,-0.0107306741711032
usa,be_me,monthly,vw,1,3000,1090,2015-03-31,-0.00839765844734449
usa,be_me,monthly,vw,1,2975,1075,2015-04-30,0.0354388840174429
usa,be_me,monthly,vw,1,2965,1080,2015-05-31,-0.0235193022246159
usa,be_me,monthly,vw,1,2980,1075,2015-06-30,-0.00334025741824592
usa,be_me,monthly,vw,1,2991,1079,2015-07-31,-0.0438480157312164
usa,be_me,monthly,vw,1,2990,1079,2015-08-31,0.0112035721337757
usa,be_me,monthly,vw,1,2986,1080,2015-09-30,-0.0158454062709571
usa,be_me,monthly,vw,1,2960,1060,2015-10-31,-0.0111368045594193
usa,be_me,monthly,vw,1,2975,1060,2015-11-30,-0.00385467146536355
usa,be_me,monthly,vw,1,2997,1070,2015-12-31,-0.0261793432294613
usa,be_me,monthly,vw,1,2955,1053,2016-01-31,-0.00755783232116921
usa,be_me,monthly,vw,1,2963,1037,2016-02-29,0.00325451742746893
usa,be_me,monthly,vw,1,2972,1029,2016-03-31,0.0171014115221355
usa,be_me,monthly,vw,1,2926,1000,2016-04-30,0.0487358149361204
usa,be_me,monthly,vw,1,2886,1025,2016-05-31,-0.0185127191522025
usa,be_me,monthly,vw,1,2910,1021,2016-06-30,-0.00607547862712733
usa,be_me,monthly,vw,1,2910,1016,2016-07-31,-0.0153420650575875
usa,be_me,monthly,vw,1,2893,1062,2016-08-31,0.0265536115222613
usa,be_me,monthly,vw,1,2872,1054,2016-09-30,-0.00918511527449907
usa,be_me,monthly,vw,1,2833,1047,2016-10-31,0.0235790287936906
usa,be_me,monthly,vw,1,2855,1057,2016-11-30,0.0737927224466075
usa,be_me,monthly,vw,1,2831,1049,2016-12-31,0.0280588582366068
usa,be_me,monthly,vw,1,2829,1062,2017-01-31,-0.0226082066346995
usa,be_me,monthly,vw,1,2836,1055,2017-02-28,-0.0126935811093505
usa,be_me,monthly,vw,1,2814,1048,2017-03-31,-0.0290288791366537
usa,be_me,monthly,vw,1,2803,1057,2017-04-30,-0.0272476333865597
usa,be_me,monthly,vw,1,2776,1065,2017-05-31,-0.0443127259527258
usa,be_me,monthly,vw,1,2788,1049,2017-06-30,0.0316700895356776
usa,be_me,monthly,vw,1,2786,1053,2017-07-31,-0.000210861404199153
usa,be_me,monthly,vw,1,2807,1069,2017-08-31,-0.0336553621090746
usa,be_me,monthly,vw,1,2799,1061,2017-09-30,0.0299997558269383
usa,be_me,monthly,vw,1,2778,1063,2017-10-31,-0.0317021862058966
usa,be_me,monthly,vw,1,2801,1074,2017-11-30,0.00176734309147762
usa,be_me,monthly,vw,1,2796,1056,2017-12-31,0.0125780836328562
usa,be_me,monthly,vw,1,2776,1066,2018-01-31,-0.0388371066071839
usa,be_me,monthly,vw,1,2796,1062,2018-02-28,-0.0343255716251604
usa,be_me,monthly,vw,1,2775,1061,2018-03-31,0.00912858661367359
usa,be_me,monthly,vw,1,2766,1079,2018-04-30,0.00597652850333935
usa,be_me,monthly,vw,1,2752,1081,2018-05-31,-0.0405216859832176
usa,be_me,monthly,vw,1,2759,1075,2018-06-30,-0.00875899663528016
usa,be_me,monthly,vw,1,2744,1070,2018-07-31,0.00715850299627732
usa,be_me,monthly,vw,1,2783,1071,2018-08-31,-0.051365815916446
usa,be_me,monthly,vw,1,2797,1077,2018-09-30,-0.0155751632474432
usa,be_me,monthly,vw,1,2783,1049,2018-10-31,0.0271549359683795
usa,be_me,monthly,vw,1,2815,1068,2018-11-30,0.00142878611139394
usa,be_me,monthly,vw,1,2824,1047,2018-12-31,-0.0253100016294119
usa,be_me,monthly,vw,1,2784,1008,2019-01-31,0.0192432614424772
usa,be_me,monthly,vw,1,2816,1044,2019-02-28,-0.0181334479398435
usa,be_me,monthly,vw,1,2808,1035,2019-03-31,-0.0405512234504273
usa,be_me,monthly,vw,1,2790,1038,2019-04-30,0.0147812577611721
usa,be_me,monthly,vw,1,2778,1041,2019-05-31,-0.0241426989095202
usa,be_me,monthly,vw,1,2800,1027,2019-06-30,0.00222617261399526
usa,be_me,monthly,vw,1,2805,1024,2019-07-31,-0.0111523518979903
usa,be_me,monthly,vw,1,2834,1043,2019-08-31,-0.0370670459748826
usa,be_me,monthly,vw,1,2839,1025,2019-09-30,0.0545816216073866
usa,be_me,monthly,vw,1,2839,1039,2019-10-31,-0.0102701914968267
usa,be_me,monthly,vw,1,2864,1033,2019-11-30,-0.0120589265240795
usa,be_me,monthly,vw,1,2859,1020,2019-12-31,0.00796944267527252
usa,be_me,monthly,vw,1,2836,1023,2020-01-31,-0.0706453375150209
usa,be_me,monthly,vw,1,2859,1032,2020-02-29,-0.0298002835378264
usa,be_me,monthly,vw,1,2836,1034,2020-03-31,-0.149813275557571
usa,be_me,monthly,vw,1,2815,1022,2020-04-30,-0.0133880828528668
usa,be_me,monthly,vw,1,2773,1017,2020-05-31,-0.0420574252787523
usa,be_me,monthly,vw,1,2764,1022,2020-06-30,-0.0372431668647636
usa,be_me,monthly,vw,1,2771,1045,2020-07-31,-0.0554747372493099
usa,be_me,monthly,vw,1,2794,1051,2020-08-31,-0.0568363681284238
usa,be_me,monthly,vw,1,2800,1049,2020-09-30,-0.00920262141407502
usa,be_me,monthly,vw,1,2791,1052,2020-10-31,0.0376977988830956
usa,be_me,monthly,vw,1,2806,1056,2020-11-30,0.0788787985392593
usa,be_me,monthly,vw,1,2791,1066,2020-12-31,0.00208123661133966
usa,be_me,monthly,vw,1,2759,1069,2021-01-31,0.0141379302897812
usa,be_me,monthly,vw,1,2774,1097,2021-02-28,0.0933747671671291
usa,be_me,monthly,vw,1,2784,1136,2021-03-31,0.065273539714615
usa,be_me,monthly,vw,1,2796,1159,2021-04-30,-0.0173440612679907
usa,be_me,monthly,vw,1,2877,1175,2021-05-31,0.0570899445960225
usa,be_me,monthly,vw,1,2886,1192,2021-06-30,-0.0812841562782788
usa,be_me,monthly,vw,1,2871,1196,2021-07-31,-0.0417846965599438
usa,be_me,monthly,vw,1,2949,1143,2021-08-31,-0.0160090043210496
usa,be_me,monthly,vw,1,2936,1153,2021-09-30,0.0459224667116271
usa,be_me,monthly,vw,1,2930,1167,2021-10-31,-0.0281415070036847
usa,be_me,monthly,vw,1,3039,1173,2021-11-30,-0.0422257978067327
usa,be_me,monthly,vw,1,3040,1149,2021-12-31,0.0301645218937924
usa,be_me,monthly,vw,1,3084,1131,2022-01-31,0.113764099470938
usa,be_me,monthly,vw,1,3183,1163,2022-02-28,0.039484257924038
usa,be_me,monthly,vw,1,3193,1151,2022-03-31,-0.0176628112137651
usa,be_me,monthly,vw,1,3162,1136,2022-04-30,0.0356417561718073
usa,be_me,monthly,vw,1,3220,1114,2022-05-31,0.071203796219058
usa,be_me,monthly,vw,1,3283,1112,2022-06-30,-0.0349107762094952
usa,be_me,monthly,vw,1,3248,1117,2022-07-31,-0.043382284508389
usa,be_me,monthly,vw,1,3286,1156,2022-08-31,0.0158141408380729
usa,be_me,monthly,vw,1,3248,1159,2022-09-30,-0.00840206527403312
usa,be_me,monthly,vw,1,3247,1141,2022-10-31,0.0545173482334115
usa,be_me,monthly,vw,1,3267,1118,2022-11-30,0.0225896730740955
usa,be_me,monthly,vw,1,3259,1088,2022-12-31,0.0134633292150654
